gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
2088897442	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS521564853	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mt. Mansfield	Vermont	PRESENT	7	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.5282	-72.8161							2017-07-26T00:00:00	26	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS521564853				CC0_1_0		obsr296176			2020-09-08T21:06:41.119Z		
2088248328	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS527651691	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Scott Rd. - Hamilton Trailhead	New Hampshire	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	43.92	-71.242							2017-08-18T00:00:00	18	8	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS527651691				CC0_1_0		obsr293603			2020-09-08T21:39:35.558Z		
2088173499	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS520667893	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Crawford Path	New Hampshire	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2238	-71.3952							2017-07-23T00:00:00	23	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS520667893				CC0_1_0		obsr178144			2020-09-08T21:15:32.417Z		
2088128415	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS520591218	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Whiteface Mtn., Memorial Hwy, near road end	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3684	-73.9017							2017-07-23T00:00:00	23	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS520591218				CC0_1_0		obsr319503			2020-09-08T21:26:41.933Z		
2088026743	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS520461955	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Jay Peak	Vermont	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.9242	-72.5257							2017-07-09T00:00:00	9	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS520461955				CC0_1_0		obsr110086			2020-09-08T21:06:58.806Z		
2087921763	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS520315507	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Algonquin Peak	New York	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.1435	-73.9865							2017-07-20T00:00:00	20	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS520315507				CC0_1_0		obsr101818			2020-09-08T21:07:27.585Z		
2087815827	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS520125603	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mt. Washington Auto Road at Signal Corps Site above 4,000 foot marker	New Hampshire	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2951	-71.2798							2017-06-03T00:00:00	3	6	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS520125603				CC0_1_0		obsr216196			2020-09-08T21:14:16.227Z		
2087806051	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS520134001	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	White Mt. NF--Zealand Mt., Lincoln	New Hampshire	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.179	-71.521							2017-07-18T00:00:00	18	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS520134001				CC0_1_0		obsr253050			2020-09-08T21:40:27.267Z		
2087803999	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS520109970	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		CA	PN des Monts-Valin--Lac des Pionniers	Quebec	PRESENT	10	e2e717bf-551a-4917-bdc9-4fa0f342c530	48.6022	-70.837							2017-06-08T00:00:00	8	6	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS520109970				CC0_1_0		obsr510031			2020-09-08T21:40:48.565Z		
2087788211	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS520110757	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		CA	PN des Monts-Valin--Lac des Pionniers	Quebec	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	48.6022	-70.837							2017-06-06T00:00:00	6	6	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS520110757				CC0_1_0		obsr510031			2020-09-08T21:17:45.975Z		
2087720344	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS520025853	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mt. Mansfield VCE banding station	Vermont	PRESENT	10	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.5282	-72.8153							2017-07-19T00:00:00	19	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS520025853				CC0_1_0		obsr27775			2020-09-08T21:06:48.681Z		
2087615488	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS519891283	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		CA	PN du Mt-Mégantic--sommet du Mt-Mégantic	Quebec	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	45.4556	-71.1535							2017-07-16T00:00:00	16	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS519891283				CC0_1_0		obsr678532			2020-09-08T21:15:47.489Z		
2087493950	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS519743939	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		CA	Cape Breton Highlands NP--Skyline Trail	Nova Scotia	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	46.7462	-60.8869							2017-07-17T00:00:00	17	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS519743939				CC0_1_0		obsr165981			2020-09-08T21:40:22.474Z		
2087474750	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_CAN:OBS519662004	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Whiteface Mtn., Memorial Hwy, near road end	New York	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3684	-73.9017							2017-07-15T00:00:00	15	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_CAN	OBS519662004				CC0_1_0		obsr433121			2020-09-08T21:40:57.045Z		
2087473813	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_QC:OBS527443565	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		CA	Lac de l'Est (secteur est)	Quebec	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	47.2391	-69.5371							2017-08-23T00:00:00	23	8	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_QC	OBS527443565				CC0_1_0		obsr516205			2020-09-08T21:07:15.275Z		
2087323654	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS526424499	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Crawford Path	New Hampshire	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2238	-71.3952							2017-07-23T00:00:00	23	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS526424499				CC0_1_0		obsr137062			2020-09-08T21:14:44.146Z		
2087243058	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS519396970	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Whiteface Mtn., Memorial Hwy, near road end	New York	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3684	-73.9017							2017-07-15T00:00:00	15	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS519396970				CC0_1_0		obsr352705			2020-09-08T21:14:57.194Z		
2087046583	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NH:OBS519163105	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Carriage Road, Mt. Moosilauke	New Hampshire	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.0028	-71.8346							2017-07-15T00:00:00	15	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_NH	OBS519163105				CC0_1_0		obsr245449			2020-09-08T21:07:41.260Z		
2087031805	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NH:OBS519156210	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Gorge Brook Trail, Mt. Moosilauke	New Hampshire	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.0102	-71.8244							2017-06-26T00:00:00	26	6	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_NH	OBS519156210				CC0_1_0		obsr245449			2020-09-08T21:25:41.787Z		
2087022169	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS519151371	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Whiteface Mtn., Memorial Hwy, near road end	New York	PRESENT	5	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3684	-73.9017							2017-07-14T00:00:00	14	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS519151371				CC0_1_0		obsr282222			2020-09-08T21:06:39.187Z		
2086451586	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS518388560	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mt. Mansfield VCE banding station	Vermont	PRESENT	13	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.5282	-72.8153							2017-07-12T00:00:00	12	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS518388560				CC0_1_0		obsr27775			2020-09-08T21:14:53.124Z		
2086446757	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS518389431	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mt. Mansfield VCE banding station	Vermont	PRESENT	13	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.5282	-72.8153							2017-07-12T00:00:00	12	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS518389431				CC0_1_0		obsr298462			2020-09-08T21:29:15.360Z		
2086445957	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS518389617	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mt. Mansfield VCE banding station	Vermont	PRESENT	12	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.5282	-72.8153							2017-06-28T00:00:00	28	6	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS518389617				CC0_1_0		obsr298462			2020-09-08T21:16:58.997Z		
2086270318	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS518107686	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Galehead Trail and Galehead Hut	New Hampshire	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.1879	-71.5832							2017-07-07T00:00:00	7	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS518107686				CC0_1_0		obsr39653			2020-09-08T21:06:37.365Z		
2086254215	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS518106767	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Sunset Ridge Trail	Vermont	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.5424	-72.8264							2017-07-11T00:00:00	11	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS518106767				CC0_1_0		obsr540505			2020-09-08T21:39:53.758Z		
2086252423	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS518107748	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Galehead Hut to North and South Twin Hike	New Hampshire	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.1882	-71.5681							2017-07-08T00:00:00	8	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS518107748				CC0_1_0		obsr39653			2020-09-08T21:17:42.946Z		
2086247361	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS518108433	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	East Mountain	Vermont	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.6654	-71.772							2017-07-12T00:00:00	12	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS518108433				CC0_1_0		obsr19945			2020-09-08T21:14:45.474Z		
2086152934	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS524944644	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Moat Mountain trail, Albany	New Hampshire	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.0712	-71.1705							2017-08-10T00:00:00	10	8	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS524944644				CC0_1_0		obsr527242			2020-09-08T21:40:29.336Z		
2085876979	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS517736065	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Whiteface Mtn., Memorial Hwy, near road end	New York	PRESENT	12	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.3684	-73.9017							2017-07-09T00:00:00	9	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS517736065				CC0_1_0		obsr192793			2020-09-08T21:25:49.311Z		
2085735411	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_QC:OBS517506769	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		CA	Forêt Montmorency	Quebec	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	47.3211	-71.1461							2017-07-08T00:00:00	8	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_QC	OBS517506769				CC0_1_0		obsr498535			2020-09-08T21:16:56.774Z		
2085631220	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS517356635	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Adirondack Park, North Hudson US-NY (44.0695,-73.7778)	New York	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.0695	-73.7778							2017-07-08T00:00:00	8	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS517356635				CC0_1_0		obsr194501			2020-09-08T21:41:08.354Z		
2085476547	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS539441093	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mt. Washington	New Hampshire	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2713	-71.303							2017-06-08T00:00:00	8	6	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS539441093				CC0_1_0		obsr169408			2020-09-08T21:06:30.172Z		
2085417291	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS539410014	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Green Mountain National Forest, Lincoln US-VT (44.0873,-72.9560)	Vermont	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.0873	-72.956							2017-09-15T00:00:00	15	9	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS539410014				CC0_1_0		obsr31495			2020-09-08T21:41:08.064Z		
2085394906	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_QC:OBS517783675	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		CA	CA-Québec-Lac-Pikauba - 47,948x-71,23 - 8 juil. 2017 09:11	Quebec	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	47.9477	-71.2296							2017-07-08T00:00:00	8	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_QC	OBS517783675				CC0_1_0		obsr292435			2020-09-08T21:07:54.947Z		
2085321588	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS516998811	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Jay Peak	Vermont	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.9242	-72.5257							2017-07-07T00:00:00	7	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS516998811				CC0_1_0		obsr39970			2020-09-08T21:17:27.809Z		
2085296397	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NH:OBS523636498	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	White Mt. NF--Caps Ridge Trail	New Hampshire	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2994	-71.3372							2017-08-06T00:00:00	6	8	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_NH	OBS523636498				CC0_1_0		obsr313610			2020-09-08T21:18:13.300Z		
2085265153	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS516873850	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Cannon Mt., Franconia	New Hampshire	PRESENT	3	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.1567	-71.6987							2017-07-07T00:00:00	7	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS516873850				CC0_1_0		obsr350200			2020-09-08T21:17:32.059Z		
2085171787	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS633861984	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	White Mt. NF--Tuckerman Ravine Trail	New Hampshire	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2631	-71.2984							2017-08-08T00:00:00	8	8	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS633861984				CC0_1_0		obsr624117			2020-09-08T21:26:34.240Z		
2085012855	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS516493032	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	White Mt. NF--Mt. Osceola Trail, Livermore	New Hampshire	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.0016	-71.5356							2017-07-05T00:00:00	5	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS516493032				CC0_1_0		obsr888623			2020-09-08T21:28:14.879Z		
2084972848	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS516438533	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	White Mt. NF--Caps Ridge Trail	New Hampshire	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2994	-71.3372							2017-07-05T00:00:00	5	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS516438533				CC0_1_0		obsr277524			2020-09-08T21:07:04.358Z		
2084972281	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS516438734	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		CA	Forět Montmorency-Lac Noir	Quebec	PRESENT	1	e2e717bf-551a-4917-bdc9-4fa0f342c530	47.3747	-71.1031							2017-07-05T00:00:00	5	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS516438734				CC0_1_0		obsr436245			2020-09-08T21:07:19.672Z		
2084915728	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_NH:OBS516347517	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	White Mt. NF--Caps Ridge Trail	New Hampshire	PRESENT	2	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2994	-71.3372							2017-07-04T00:00:00	4	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_NH	OBS516347517				CC0_1_0		obsr130978			2020-09-08T21:07:29.101Z		
2084801220	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD_VINS:OBS523118255	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	Mt. Mansfield VCE banding station	Vermont	PRESENT	6	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.5282	-72.8153							2017-08-02T00:00:00	2	8	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD_VINS	OBS523118255				CC0_1_0		obsr27775			2020-09-08T21:39:53.222Z		
2084727817	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS516027794	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	White Mt. NF--Caps Ridge Trail	New Hampshire	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2994	-71.3372							2017-07-02T00:00:00	2	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS516027794				CC0_1_0		obsr429352			2020-09-08T21:17:42.952Z		
2084672973	4fa7b334-ce0d-4e88-aaae-2e0c138d049e	URN:catalog:CLO:EBIRD:OBS516024360	Animalia	Chordata	Aves	Passeriformes	Turdidae	Catharus	Catharus bicknelli		SPECIES	Catharus bicknelli (Ridgway, 1882)	Catharus bicknelli		US	White Mt. NF--Caps Ridge Trail	New Hampshire	PRESENT	4	e2e717bf-551a-4917-bdc9-4fa0f342c530	44.2994	-71.3372							2017-07-02T00:00:00	2	7	2017	2490800	2490800	HUMAN_OBSERVATION	CLO	EBIRD	OBS516024360				CC0_1_0		obsr611141			2020-09-08T21:08:05.705Z		
